Genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
1386869_at	0.00293963243324313	5.38670445560893	0.305481688531371	0.761455993462801	0.997015350967628	-6.7212178061978
1398981_at	-0.00397981489438148	6.02811997498251	-0.305404188568921	0.761514613254168	0.997015350967628	-6.69698455661998
1368421_at	-0.00421907363690988	6.40106348398136	-0.305387545435431	0.761527202051634	0.997015350967628	-6.99949570157801
1398418_at	-0.00408579035560841	5.55589934132107	-0.305166522110622	0.761694389374057	0.997015350967628	-6.65327670361652
1372032_at	-0.00243016938187335	6.23736662877024	-0.305107792396014	0.761738815869155	0.997015350967628	-6.84814044415686
1376761_at	0.00580695673288734	6.13223094812011	0.305041823466348	0.761788719487152	0.997015350967628	-6.75784018371046
1387808_at	-0.00494327728436517	5.63721496582572	-0.304969878614176	0.761843144889082	0.997015350967628	-6.61578194720214
1369433_at	-0.00420444210300985	5.63418581573933	-0.304579440647576	0.762138527693604	0.997015350967628	-6.62434903383211
1369423_at	-0.00443182323484681	5.65044986159683	-0.304516238855705	0.762186345890582	0.997015350967628	-6.60553320579346
1377005_at	0.00333727641835058	6.22428200211582	0.304502424048127	0.76219679823819	0.997015350967628	-6.8462017383379
1390726_at	0.00592218846890091	5.91167556864011	0.304487871666629	0.762207808686196	0.997015350967628	-6.64789315506025
1379863_at	-0.00342946841626457	6.34480653634614	-0.304461820503071	0.762227519328875	0.997015350967628	-6.97578910680966
1373188_at	-0.00399836641850015	6.22675466407478	-0.304447373976696	0.762238449823812	0.997015350967628	-6.85321700141304
1376969_at	0.00310912689738085	6.36455188663236	0.304397236104654	0.762276385396839	0.997015350967628	-6.92597030237981
1373669_at	0.00337861847540477	5.43638109420851	0.304355656627092	0.762307845921992	0.997015350967628	-6.69727378150261
1376278_at	-0.00238985230272437	6.31369896999947	-0.30434888476648	0.762312969793283	0.997015350967628	-6.87747936304723
1372586_at	-0.00380992738396824	6.20170513918614	-0.304339499278966	0.762320071261179	0.997015350967628	-6.83164353451989
1390285_at	-0.00343193971383027	6.19093005450866	-0.304253311258214	0.762385285832875	0.997015350967628	-6.81329036606709
1376597_at	-0.00274471403931642	6.05135050518615	-0.304251638592997	0.762386551480158	0.997015350967628	-6.70095233863734
1369730_a_at	0.00380660700665736	5.82179408192635	0.304223368317093	0.762407942708875	0.997015350967628	-6.61321652298973
1371206_a_at	0.00395574911079688	5.82856922479719	0.303906085468119	0.762648033540737	0.997015350967628	-6.6107797550316
1389559_at	0.00249763874398568	6.19852597464915	0.30379837964621	0.762729540894829	0.997015350967628	-6.8162586433412
1389611_at	-0.0050769095950729	6.02672803985149	-0.303693688763064	0.762808769276078	0.997015350967628	-6.71577480295084
1370157_at	0.00483861303573541	5.39598520264503	0.303587986875118	0.762888765378379	0.997015350967628	-6.72293694620622
